-529.8073,84.3744
-529.7037,84.3827
-529.5767,84.4179
-529.4412,84.4552
-529.3055,84.4836
-529.2032,84.5226
-529.1079,84.5545
-528.9954,84.5589
-528.8617,84.6215
-528.6841,84.6626
-528.509,84.6962
-528.2993,84.7311
-528.1782,84.7301
-528.0756,84.7814
-527.9847,84.8396
-527.8621,84.8943
-527.7371,84.9524
-527.5801,84.9872
-527.4198,85.0376
-527.2972,85.1374
-527.1647,85.2209
-526.9902,85.2483
-526.8035,85.3167
-526.6632,85.4161
-526.5267,85.5265
-526.3412,85.6458
-526.1863,85.731
-526.0113,85.8416
-525.8151,85.9406
-525.6663,86.0573
-525.5153,86.1588
-525.3527,86.2994
-525.1959,86.4697
-525.0135,86.5928
-524.8068,86.7341
-524.6158,86.8526
-524.4514,87.0193
-524.3062,87.1705
-524.1676,87.3246
-523.9986,87.5123
-523.8295,87.6765
-523.6385,87.8351
-523.449,87.9876
-523.2544,88.1793
-523.0828,88.3556
-522.9033,88.5163
-522.7072,88.6784
-522.5298,88.84
-522.368,89.0095
-522.1662,89.206
-521.9691,89.3789
-521.7692,89.5478
-521.5668,89.7251
-521.351,89.859
-521.1513,90.0417
-520.9219,90.2078
-520.6927,90.3111
-520.4432,90.485
-520.2006,90.6629
-519.9977,90.8313
-519.7593,90.9865
-519.505,91.1309
-519.2232,91.253
-518.9321,91.3585
-518.6544,91.4649
-518.3792,91.5965
-518.061,91.7207
-517.7817,91.8481
-517.4612,91.9595
-517.1534,92.0643
-516.8352,92.1837
-516.5005,92.2726
-516.1533,92.3652
-515.8533,92.4734
-515.5039,92.537
-515.1191,92.6157
-514.7676,92.7129
-514.398,92.7931
-514.025,92.8607
-513.665,92.9084
-513.2762,92.9963
-512.8843,93.0552
-512.5109,93.1137
-512.1277,93.1759
-511.7373,93.2268
-511.355,93.291
-510.9726,93.3645
-510.5712,93.3994
-510.1701,93.452
-509.7735,93.5032
-509.3549,93.5471
-508.9401,93.5868
-508.5232,93.6399
-508.1182,93.6976
-507.7144,93.7298
-507.2863,93.785
-506.8453,93.8298
-506.4529,93.8565
-506.0637,93.8973
-505.6319,93.938
-505.1844,93.975
-504.7625,94.0134
-504.3462,94.0471
-503.9324,94.0686
-503.5191,94.0925
-503.0933,94.1341
-502.6537,94.1614
-502.1875,94.1937
-501.6814,94.2174
-501.2588,94.243
-500.8913,94.2561
-500.4724,94.2605
-500.0062,94.2688
-499.5465,94.3011
-499.1038,94.321
-498.7103,94.2934
-498.3164,94.2829
-497.9095,94.2751
-497.4761,94.2844
-497.0402,94.2952
-496.6009,94.2652
-496.2026,94.2504
-495.7884,94.2495
-495.3324,94.2381
-494.8963,94.2337
-494.5075,94.2042
-494.0992,94.1865
-493.6545,94.1771
-493.1944,94.1597
-492.7883,94.1203
-492.3719,94.0759
-491.9576,94.0462
-491.5235,94.0201
-491.1035,93.9855
-490.6535,93.933
-490.2455,93.9111
-489.8098,93.8695
-489.3968,93.8554
-488.9623,93.8263
-488.5388,93.7884
-488.1101,93.7844
-487.6745,93.7421
-487.2236,93.6954
-486.7683,93.6407
-486.3371,93.5913
-485.8994,93.5624
-485.4628,93.5204
-485.0089,93.4846
-484.5517,93.4325
-484.1295,93.3977
-483.6731,93.3399
-483.2277,93.2887
-482.7808,93.2542
-482.3592,93.2294
-481.9136,93.1954
-481.506,93.1448
-481.0783,93.0915
-480.6584,93.0327
-480.2803,92.9906
-479.8987,92.9429
-479.511,92.9099
-479.1196,92.8579
-478.727,92.7848
-478.3428,92.7457
-477.9763,92.6836
-477.6162,92.6342
-477.2858,92.5804
-476.9613,92.5208
-476.6464,92.459
-476.3081,92.4006
-475.999,92.3385
-475.7062,92.2929
-475.4379,92.2432
-475.1707,92.2115
-474.917,92.1622
-474.6836,92.0983
-474.4429,92.0289
-474.2476,91.9686
-474.0684,91.9591
-473.8773,91.8964
-473.696,91.8538
-473.5366,91.8302
-473.3914,91.8042
-473.2553,91.7699
-473.128,91.7347
-473.0127,91.6982
-472.916,91.6707
-472.7592,91.6152
-472.6194,91.6127
-472.5118,91.5586
-472.3729,91.5275
-472.234,91.4917
-472.0618,91.4125
-471.9496,91.3881
-471.8447,91.3615
-471.7167,91.347
-471.5464,91.3134
-471.3802,91.2711
-471.1835,91.2017
-470.9756,91.1472
-470.7607,91.0731
-470.5159,91.0352
-470.2747,90.9671
-470.0288,90.8784
-469.7654,90.8003
-469.5046,90.6912
-469.2032,90.5778
-468.9255,90.501
-468.5854,90.4211
-468.2595,90.3242
-467.919,90.2129
-467.5812,90.0781
-467.2337,90.001
-466.8824,89.8673
-466.5045,89.7334
-466.125,89.5805
-465.7272,89.4439
-465.3483,89.2903
-464.9335,89.1454
-464.5265,88.9921
-464.1086,88.8461
-463.6745,88.6618
-463.2683,88.5073
-462.8331,88.3321
-462.3813,88.1421
-461.9377,87.9209
-461.5155,87.713
-461.0557,87.5222
-460.5818,87.3312
-460.1083,87.1216
-459.6538,86.9173
-459.1548,86.7115
-458.6696,86.4888
-458.1633,86.2454
-457.6311,86.0254
-457.1414,85.8003
-456.6468,85.5315
-456.1023,85.2655
-455.5826,85.0343
-455.0701,84.7884
-454.56,84.5397
-453.9999,84.2902
-453.4673,84.0203
-452.9404,83.72
-452.3629,83.4072
-451.8184,83.0933
-451.2998,82.8314
-450.7112,82.5204
-450.1143,82.1819
-449.6021,81.886
-448.9735,81.5357
-448.3802,81.1629
-447.7923,80.8118
-447.2692,80.4976
-446.7276,80.1826
-446.1549,79.8264
-445.598,79.4315
-444.9723,79.0528
-444.4038,78.6549
-443.857,78.2854
-443.3163,77.9269
-442.6893,77.4777
-442.1504,77.1011
-441.5904,76.6962
-441.0328,76.2882
-440.4854,75.8713
-439.9002,75.4123
-439.3532,74.9942
-438.8298,74.5859
-438.2952,74.1754
-437.7644,73.7195
-437.2352,73.2686
-436.7007,72.8378
-436.2032,72.3775
-435.6682,71.9218
-435.1217,71.4169
-434.6348,70.9491
-434.0956,70.4762
-433.5735,70.0086
-433.0579,69.4979
-432.5192,68.9986
-431.9972,68.5145
-431.5201,67.9844
-431.0349,67.509
-430.5174,67.0233
-429.9843,66.4907
-429.4821,65.9614
-428.949,65.4356
-428.4427,64.9459
-427.9311,64.4276
-427.4197,63.8885
-426.9013,63.385
-426.4032,62.869
-425.8944,62.3422
-425.3947,61.8347
-424.92,61.3185
-424.3941,60.814
-423.8931,60.2975
-423.394,59.7503
-422.8787,59.2139
-422.35,58.6733
-421.851,58.1508
-421.3517,57.6365
-420.8621,57.1175
-420.353,56.5844
-419.8341,56.0519
-419.3501,55.541
-418.832,54.9943
-418.3143,54.4561
-417.8048,53.9352
-417.3214,53.4405
-416.7916,52.9047
-416.276,52.3582
-415.7486,51.8205
-415.263,51.3061
-414.752,50.7756
-414.216,50.2206
-413.6971,49.674
-413.1895,49.1633
-412.6955,48.6405
-412.1776,48.1055
-411.6207,47.5413
-411.0968,47.0056
-410.5938,46.475
-410.0752,45.9297
-409.5357,45.3834
-409.0181,44.8731
-408.4971,44.3251
-407.9861,43.8005
-407.4628,43.2679
-406.908,42.717
-406.3944,42.194
-405.8826,41.6639
-405.3485,41.1089
-404.8069,40.5682
-404.2789,40.0423
-403.7659,39.5142
-403.242,38.9659
-402.7114,38.4287
-402.1844,37.8866
-401.6648,37.3487
-401.1518,36.8246
-400.6189,36.2852
-400.1126,35.7717
-399.6185,35.2403
-399.0885,34.7052
-398.5524,34.1587
-398.0148,33.6137
-397.4877,33.0594
-396.9525,32.4919
-396.4537,31.9873
-395.946,31.474
-395.4294,30.9252
-394.9064,30.3891
-394.3957,29.8701
-393.8846,29.3178
-393.3579,28.8
-392.8852,28.3091
-392.389,27.7969
-391.8835,27.2762
-391.3694,26.7365
-390.8534,26.2119
-390.3588,25.6949
-389.8668,25.1786
-389.3649,24.6625
-388.8773,24.1529
-388.388,23.648
-387.8878,23.1379
-387.3821,22.6065
-386.891,22.1187
-386.3788,21.5863
-385.8831,21.0668
-385.3957,20.5592
-384.8984,20.045
-384.4032,19.5353
-383.8784,19.0028
-383.3894,18.4829
-382.886,17.9709
-382.3487,17.4203
-381.8728,16.9157
-381.3923,16.4341
-380.8918,15.9034
-380.4184,15.4138
-379.9499,14.8859
-379.4754,14.425
-379.0348,13.9496
-378.5825,13.4684
-378.1039,13.0002
-377.6582,12.5197
-377.1865,12.034
-376.7479,11.5814
-376.3106,11.114
-375.8783,10.6497
-375.4016,10.1832
-374.9789,9.722
-374.5303,9.2634
-374.0914,8.798
-373.6678,8.3317
-373.2318,7.8863
-372.7819,7.4083
-372.3574,6.9675
-371.9264,6.5354
-371.4957,6.0531
-371.0589,5.6117
-370.6381,5.1591
-370.1976,4.7057
-369.7784,4.2802
-369.357,3.8557
-368.9266,3.4181
-368.5105,2.9898
-368.0882,2.5624
-367.6808,2.0983
-367.2524,1.6622
-366.8507,1.255
-366.4507,0.8399
-366.045,0.3903
-365.6413,-0.0426
-365.2198,-0.4388
-364.7824,-0.8989
-364.3899,-1.3227
-364.0038,-1.7363
-363.6037,-2.1396
-363.2133,-2.5727
-362.8307,-2.9605
-362.4559,-3.3679
-362.0781,-3.7841
-361.7018,-4.181
-361.3421,-4.5568
-360.9958,-4.9205
-360.64,-5.2987
-360.2979,-5.6624
-359.9777,-5.9961
-359.6548,-6.3423
-359.3166,-6.6932
-358.9952,-7.0376
-358.6881,-7.3725
-358.3879,-7.69
-358.0883,-8.0345
-357.7932,-8.3522
-357.4981,-8.6747
-357.212,-8.9847
-356.9481,-9.2721
-356.6784,-9.5799
-356.412,-9.8924
-356.1551,-10.1717
-355.8948,-10.4592
-355.6579,-10.7359
-355.4114,-11.019
-355.1526,-11.2951
-354.9038,-11.5712
-354.6722,-11.8452
-354.4372,-12.1276
-354.1874,-12.4098
-353.9641,-12.6833
-353.727,-12.9686
-353.4957,-13.2385
-353.2654,-13.5006
-353.0489,-13.7714
-352.8262,-14.0477
-352.5966,-14.328
-352.3808,-14.582
-352.177,-14.8438
-351.9849,-15.086
-351.7777,-15.3345
-351.5801,-15.5685
-351.3844,-15.8225
-351.2029,-16.0612
-351.0328,-16.2721
-350.8663,-16.4952
-350.6964,-16.7043
-350.5392,-16.906
-350.3908,-17.1128
-350.2488,-17.319
-350.0898,-17.5168
-349.9497,-17.7078
-349.82,-17.9112
-349.699,-18.0807
-349.5677,-18.2551
-349.45,-18.4141
-349.3326,-18.5681
-349.2085,-18.7331
-349.0965,-18.8864
-349.0002,-19.0276
-348.8953,-19.1644
-348.7943,-19.2953
-348.7079,-19.4241
-348.6187,-19.5448
-348.5334,-19.6497
-348.4574,-19.7574
-348.3914,-19.8556
-348.3285,-19.9394
-348.2571,-20.0358
-348.1956,-20.1254
-348.0882,-20.2749
-348.0243,-20.3647
-347.9384,-20.4956
-347.8264,-20.6339
-347.7618,-20.7523
-347.6768,-20.8753
-347.6114,-20.9711
-347.5455,-21.0659
-347.4751,-21.158
-347.394,-21.2697
-347.3273,-21.3606
-347.2634,-21.4634
-347.1897,-21.5769
-347.1321,-21.6885
-347.055,-21.7839
-347.0022,-21.8718
-346.9351,-21.9729
-346.8638,-22.093
-346.7695,-22.2389
-346.7045,-22.3307
-346.6329,-22.4316
-346.5635,-22.5206
-346.4921,-22.6441
-346.4141,-22.7641
-346.3388,-22.8849
-346.2655,-23.0198
-346.1622,-23.161
-346.0741,-23.3135
-345.9761,-23.4667
-345.8587,-23.627
-345.7234,-23.8174
-345.6039,-24.0029
-345.4753,-24.2077
-345.3419,-24.4188
-345.1991,-24.6365
-345.0398,-24.88
-344.8832,-25.1431
-344.7155,-25.3978
-344.5608,-25.6488
-344.3969,-25.9314
-344.2177,-26.2343
-344.0273,-26.5355
-343.8384,-26.8401
-343.6399,-27.1719
-343.4299,-27.5241
-343.2117,-27.871
-342.9946,-28.2182
-342.7819,-28.5871
-342.5526,-28.961
-342.3323,-29.3497
-342.0883,-29.7325
-341.8602,-30.1242
-341.6135,-30.5441
-341.3734,-30.9498
-341.1259,-31.3509
-340.8693,-31.7571
-340.6178,-32.1972
-340.3694,-32.6547
-340.0885,-33.1083
-339.8058,-33.5709
-339.5465,-34.016
-339.2543,-34.5103
-338.9642,-34.9865
-338.6913,-35.4645
-338.4075,-35.9383
-338.1367,-36.4224
-337.8083,-36.9446
-337.5087,-37.4427
-337.2239,-37.9276
-336.9116,-38.4467
-336.5578,-39.0023
-336.2659,-39.4888
-335.9272,-40.0419
-335.5777,-40.5876
-335.2423,-41.0991
-334.9056,-41.6276
-334.5658,-42.1658
-334.2258,-42.6945
-333.8874,-43.2127
-333.5596,-43.7247
-333.2089,-44.2463
-332.8573,-44.7855
-332.4908,-45.3052
-332.1332,-45.8222
-331.7654,-46.3405
-331.3941,-46.8556
-331.0365,-47.3571
-330.668,-47.8768
-330.2893,-48.377
-329.9377,-48.8788
-329.5684,-49.3839
-329.1805,-49.903
-328.7898,-50.4068
-328.4026,-50.9185
-328.0186,-51.4194
-327.6457,-51.8802
-327.2648,-52.3755
-326.8708,-52.8668
-326.4512,-53.3822
-326.0524,-53.863
-325.6702,-54.348
-325.2062,-54.8837
-324.8035,-55.3708
-324.395,-55.8717
-323.9613,-56.3608
-323.5679,-56.8177
-323.1772,-57.2842
-322.7351,-57.7776
-322.2977,-58.2766
-321.8813,-58.7586
-321.4777,-59.2401
-321.051,-59.7045
-320.6169,-60.1794
-320.1801,-60.6686
-319.7508,-61.1514
-319.3055,-61.6118
-318.8627,-62.0966
-318.4185,-62.568
-317.9786,-63.0475
-317.5308,-63.5219
-317.1043,-63.9685
-316.6786,-64.4279
-316.2174,-64.9204
-315.8033,-65.3627
-315.374,-65.8116
-314.94,-66.2771
-314.5012,-66.742
-314.0808,-67.167
-313.6602,-67.6228
-313.2447,-68.0669
-312.8584,-68.4659
-312.4372,-68.8921
-312.0486,-69.3023
-311.675,-69.6771
-311.304,-70.0591
-310.9487,-70.4302
-310.583,-70.803
-310.2318,-71.178
-309.8875,-71.5201
-309.5601,-71.844
-309.2371,-72.1834
-308.9154,-72.4955
-308.6384,-72.7909
-308.336,-73.0848
-308.0467,-73.391
-307.7595,-73.6816
-307.4945,-73.9377
-307.2314,-74.2107
-306.9778,-74.4632
-306.7371,-74.7027
-306.4936,-74.9386
-306.2744,-75.1681
-306.0797,-75.3622
-305.8748,-75.565
-305.6931,-75.7631
-305.5125,-75.9313
-305.3538,-76.0867
-305.2151,-76.2305
-305.0741,-76.3683
-304.951,-76.4963
-304.8405,-76.6117
-304.7262,-76.7204
-304.6393,-76.8037
-304.5453,-76.8923
-304.4252,-77.0196
-304.3115,-77.1271
-304.2066,-77.231
-304.1141,-77.3187
-304.0333,-77.4038
-303.9395,-77.4887
-303.8545,-77.5854
-303.7399,-77.6983
-303.6144,-77.8362
-303.5415,-77.9158
-303.4297,-78.0226
-303.3264,-78.1165
-303.2224,-78.2133
-303.107,-78.3219
-302.9744,-78.4449
-302.8366,-78.5972
-302.6772,-78.7632
-302.5113,-78.9376
-302.3427,-79.1165
-302.176,-79.2812
-301.9753,-79.4826
-301.763,-79.6814
-301.5571,-79.9032
-301.3135,-80.1471
-301.0873,-80.3796
-300.8474,-80.6256
-300.5875,-80.8695
-300.3266,-81.1269
-300.0267,-81.4136
-299.7346,-81.7112
-299.427,-81.9967
-299.1199,-82.2988
-298.8036,-82.6244
-298.4543,-82.9689
-298.1125,-83.3058
-297.7717,-83.6504
-297.4194,-84.0125
-297.0704,-84.3831
-296.6712,-84.7842
-296.3045,-85.1389
-295.9093,-85.5495
-295.5118,-85.9575
-295.1173,-86.3755
-294.731,-86.7941
-294.3195,-87.2172
-293.9151,-87.6648
-293.514,-88.1083
-293.101,-88.5504
-292.6978,-89.0132
-292.2911,-89.4695
-291.8965,-89.9495
-291.4968,-90.4317
-291.0822,-90.9423
-290.6882,-91.4217
-290.289,-91.912
-289.8878,-92.4069
-289.5189,-92.9396
-289.1238,-93.4651
-288.7347,-94.0325
-288.3542,-94.5662
-287.9654,-95.1269
-287.5811,-95.7024
-287.2094,-96.2759
-286.8481,-96.8587
-286.4985,-97.4666
-286.1431,-98.0674
-285.7823,-98.7004
-285.4734,-99.306
-285.1507,-99.93
-284.8462,-100.5369
-284.5229,-101.2062
-284.2278,-101.8476
-283.9322,-102.4965
-283.6459,-103.145
-283.3648,-103.8424
-283.0867,-104.5304
-282.8059,-105.2084
-282.571,-105.9043
-282.3596,-106.5627
-282.1268,-107.3459
-281.9284,-108.0376
-281.7133,-108.7497
-281.5625,-109.475
-281.4202,-110.2077
-281.2505,-110.9368
-281.0991,-111.7053
-280.9622,-112.4745
-280.8637,-113.2071
-280.7698,-113.9521
-280.6754,-114.695
-280.6075,-115.4272
-280.5696,-116.1828
-280.4937,-116.9602
-280.4651,-117.7352
-280.4644,-118.5155
-280.4839,-119.3319
-280.5027,-120.1212
-280.5411,-120.8854
-280.5999,-121.6799
-280.636,-122.4506
-280.6797,-123.2171
-280.7437,-123.9975
-280.8704,-124.743
-280.9418,-125.581
-281.0893,-126.3006
-281.2255,-127.033
-281.3516,-127.8134
-281.5142,-128.5564
-281.7074,-129.2922
-281.8978,-130.0455
-282.0948,-130.7968
-282.298,-131.5062
-282.5687,-132.2847
-282.8145,-132.9685
-283.0571,-133.7306
-283.3319,-134.4596
-283.6174,-135.1898
-283.9171,-135.8742
-284.2315,-136.5735
-284.5327,-137.2619
-284.8428,-137.9297
-285.2098,-138.6203
-285.5707,-139.3202
-285.9344,-139.9705
-286.2983,-140.6272
-286.6697,-141.2609
-287.0558,-141.9294
-287.4431,-142.5339
-287.8875,-143.2135
-288.2939,-143.8386
-288.7078,-144.4225
-289.1597,-145.0527
-289.6106,-145.6744
-290.0601,-146.2397
-290.5111,-146.8463
-290.9706,-147.4225
-291.4254,-147.9838
-291.8988,-148.5742
-292.368,-149.1313
-292.8388,-149.7009
-293.3197,-150.2866
-293.8129,-150.8535
-294.2704,-151.3721
-294.7683,-151.9324
-295.2604,-152.4848
-295.714,-152.9893
-296.2411,-153.5571
-296.7224,-154.0894
-297.2094,-154.6144
-297.6954,-155.139
-298.1588,-155.626
-298.642,-156.1458
-299.1399,-156.6783
-299.6115,-157.1808
-300.0739,-157.6743
-300.5597,-158.1896
-301.0343,-158.6795
-301.5035,-159.1764
-301.9371,-159.6425
-302.3863,-160.1038
-302.8443,-160.5926
-303.2754,-161.0486
-303.702,-161.5043
-304.146,-161.9776
-304.5714,-162.4185
-305.0061,-162.868
-305.4355,-163.3267
-305.8483,-163.7905
-306.2737,-164.2458
-306.7013,-164.6869
-307.102,-165.1043
-307.5424,-165.5427
-307.9522,-165.9573
-308.3589,-166.3877
-308.7486,-166.7955
-309.1502,-167.2095
-309.5145,-167.5985
-309.8969,-168.0096
-310.2743,-168.3938
-310.6627,-168.7887
-311.0422,-169.1843
-311.4122,-169.5618
-311.7846,-169.9394
-312.1467,-170.3257
-312.5013,-170.6858
-312.8517,-171.0406
-313.2033,-171.3836
-313.5325,-171.7512
-313.8775,-172.1176
-314.2216,-172.4684
-314.5508,-172.7991
-314.8723,-173.1362
-315.1882,-173.4633
-315.5164,-173.7741
-315.8241,-174.0875
-316.1238,-174.3876
-316.4131,-174.6796
-316.7034,-174.9796
-316.9808,-175.2644
-317.2437,-175.5224
-317.497,-175.7852
-317.7597,-176.0546
-318.0085,-176.3147
-318.2229,-176.5368
-318.4447,-176.7703
-318.6434,-176.9868
-318.8429,-177.1594
-319.0387,-177.36
-319.2266,-177.5481
-319.374,-177.7141
-319.5389,-177.8783
-319.689,-178.0352
-319.8176,-178.1796
-319.9439,-178.3002
-320.0595,-178.4061
-320.1647,-178.4849
-320.2558,-178.5643
-320.3401,-178.6577
-320.4149,-178.7454
-320.4993,-178.8335
-320.631,-178.9637
-320.7051,-179.0369
-320.8145,-179.1449
-320.9281,-179.271
-321.0201,-179.372
-321.0928,-179.4485
-321.1711,-179.5277
-321.2501,-179.5942
-321.3389,-179.6975
-321.4534,-179.8021
-321.5841,-179.9252
-321.6653,-179.9952
-321.7636,-180.0897
-321.8568,-180.1876
-321.9628,-180.2942
-322.0792,-180.4133
-322.1821,-180.5289
-322.3091,-180.649
-322.4679,-180.8042
-322.603,-180.9589
-322.7235,-181.095
-322.862,-181.2544
-323.0376,-181.4218
-323.1956,-181.598
-323.3752,-181.7894
-323.5499,-181.9883
-323.7094,-182.188
-323.8933,-182.408
-324.0577,-182.6218
-324.235,-182.8609
-324.43,-183.1142
-324.6234,-183.4072
-324.813,-183.6531
-324.9799,-183.9281
-325.1648,-184.2531
-325.3454,-184.5701
-325.5115,-184.8894
-325.6836,-185.1722
-325.8507,-185.5221
-326.0085,-185.8588
-326.1646,-186.2297
-326.3435,-186.6357
-326.4836,-186.9967
-326.5887,-187.3606
-326.6997,-187.8228
-326.8306,-188.2897
-326.9505,-188.7448
-327.0357,-189.1702
-327.0888,-189.5943
-327.1316,-190.047
-327.1834,-190.4915
-327.161,-190.9333
-327.1404,-191.4573
-327.1169,-191.9791
-327.0835,-192.4911
-327.0408,-193.0255
-326.9301,-193.5152
-326.8249,-193.9859
-326.7296,-194.5302
-326.594,-195.0696
-326.4024,-195.5942
-326.2048,-196.1021
-326.0048,-196.6745
-325.8184,-197.1435
-325.5656,-197.6109
-325.2665,-198.2237
-325.0142,-198.7465
-324.6804,-199.1908
-324.3575,-199.6856
-324.0493,-200.1618
-323.6914,-200.6501
-323.3421,-201.1412
-322.964,-201.6451
-322.5865,-202.1233
-322.1902,-202.5477
-321.7801,-203.0076
-321.3254,-203.4493
-320.8781,-203.8799
-320.4297,-204.3008
-319.9922,-204.708
-319.5236,-205.1233
-319.0032,-205.4895
-318.5205,-205.8886
-318.0269,-206.2967
-317.5231,-206.6676
-317.0194,-207.0343
-316.4961,-207.4067
-315.9849,-207.7853
-315.5018,-208.095
-314.9564,-208.4311
-314.4172,-208.7624
-313.8852,-209.089
-313.363,-209.4174
-312.7965,-209.7447
-312.1914,-210.1216
-311.7289,-210.4639
-311.2025,-210.7527
-310.5509,-211.1193
-309.9818,-211.4668
-309.4742,-211.7472
-308.8805,-212.0962
-308.2605,-212.4515
-307.7203,-212.783
-307.0997,-213.1226
-306.5024,-213.4613
-305.935,-213.7712
-305.3608,-214.0913
-304.782,-214.3812
-304.1797,-214.7188
-303.6338,-215.0031
